id,title,category,source,tags,source_url
arxiv_2506.01274v2,ReFoCUS: Reinforcement-guided Frame Optimization for Contextual Understanding,cs.CV,ArXiv,,http://arxiv.org/abs/2506.01274v2
arxiv_2511.05017v3,Towards Mitigating Hallucinations in Large Vision-Language Models by Refining Textual Embeddings,cs.CV,ArXiv,,http://arxiv.org/abs/2511.05017v3
arxiv_2512.03883v3,Dual Cross-Attention Siamese Transformer for Rectal Tumor Regrowth Assessment in Watch-and-Wait Endoscopy,cs.CV,ArXiv,,http://arxiv.org/abs/2512.03883v3
arxiv_2512.05025v2,RAMEN: Resolution-Adjustable Multimodal Encoder for Earth Observation,cs.CV,ArXiv,,http://arxiv.org/abs/2512.05025v2
arxiv_2606.13562v1,Contrast-Informed Augmentation and Domain-Adversarial Training for Adult-to-Neonatal MR Reconstruction Generalization,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13562v1
arxiv_2606.13580v1,EvTexture++: Event-Driven Texture Enhancement for Video Super-Resolution,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13580v1
arxiv_2606.13587v1,Towards Effective Waste Segmentation for Automated Waste Recycling in Cluttered Background,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13587v1
arxiv_2606.13625v1,Revisiting Vehicle Color Recognition in Long-Tailed Surveillance Scenarios,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13625v1
arxiv_2606.13644v1,Surflo: Consistent 3D Surface Flow Model with Global State,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13644v1
arxiv_2606.13652v1,World Tracing: Generative Pixel-Aligned Geometry Beyond the Visible,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13652v1
arxiv_2606.13655v1,Flex4DHuman: Flexible Multi-view Video Diffusion for 4D Human Reconstruction,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13655v1
arxiv_2606.13673v1,SpatialClaw: Rethinking Action Interface for Agentic Spatial Reasoning,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13673v1
arxiv_2606.13674v1,RepWAM: World Action Modeling with Representation Visual-Action Tokenizers,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13674v1
arxiv_2606.13676v1,Modality Forcing for Scalable Spatial Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13676v1
arxiv_2606.13679v1,InterleaveThinker: Reinforcing Agentic Interleaved Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.13679v1
arxiv_2606.14586v1,S$^2$COPE: Self-Supervised Concept Discovery via Preference Learning,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14586v1
arxiv_2606.14619v1,StereoGeo: an end-to-end stereo camera calibration method,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14619v1
arxiv_2606.14631v1,SED:Lightweight Saliency prediction for Event-based data via Distillation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14631v1
arxiv_2606.14638v1,Improving Lunar Topography with Deep Learning Schrödinger Bridges,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14638v1
arxiv_2606.14657v1,HPSv3++: Scaling Reward Models Across the Full Spectrum of Diffusion Model Capabilities,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14657v1
arxiv_2606.14658v1,Giving AI a Headache: Acoustic Adversarial Attacks to Computer Vision Applications,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14658v1
arxiv_2606.14667v1,Memento: Reconstruct to Remember for Consistent Long Video Generation,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14667v1
arxiv_2606.14684v1,HumP-KD: A Hybrid Uncertainty-Aware Multi-Stage Progressive Knowledge Distillation Framework for Efficient Fire Classification,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14684v1
arxiv_2606.14686v1,CottonLeafVision: An Explainable and Robust Deep Learning Framework for Cotton Leaf Disease Classification,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14686v1
arxiv_2606.14697v1,ClinHallu: A Benchmark for Diagnosing Stage-Wise Hallucinations in Medical MLLM Reasoning,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14697v1
arxiv_2606.14699v1,Instruct-Particulate: Scaling Feed-Forward 3D Object Articulation with Kinematic Control,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14699v1
arxiv_2606.14700v1,RepFusion: Leveraging Multimodal Priors for Denoising in Representation Space,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14700v1
arxiv_2606.14701v1,RATS! Patches Talk Through Registers: Emergent Parts in Register Attention Transformers,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14701v1
arxiv_2606.14702v1,OmniVideo-100K: A Dataset for Audio-Visual Reasoning through Structured Scripts and Evidence Chains,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14702v1
arxiv_2606.14703v1,Gaze Heads: How VLMs Look at What They Describe,cs.CV,ArXiv,,http://arxiv.org/abs/2606.14703v1
